,Unnamed: 0,TimeStamp,POS_X,POS_Y,POS_Z,Q_W,Q_X,Q_Y,Q_Z,IMU_LAX,IMU_LAY,IMU_LAZ,IMU_AVX,IMU_AVY,IMU_AVZ,ImageFile,DepthFile,SegFile
485,485,1542103990677,-2.418835,-3.547603,-0.038781,0.683283,-0.0,0.0,0.730154,0.5205569999999999,0.648827,-9.806175,9.2e-05,0.000136,-5.428195,img_0_0_1542103991012260600.png,img_0_3_1542103991013516000.png,img_0_5_1542103991014941500.png
486,486,1542104006677,-1.140074,0.058467,-0.038781,0.786285,-0.0,0.0,0.617863,0.00451,-0.008331,-9.798299,-0.0005200000000000001,1.2e-05,0.000217,img_0_0_1542104007045164400.png,img_0_3_1542104007047714200.png,img_0_5_1542104007052554500.png
487,487,1542104010677,-1.435698,0.323921,-0.038781,0.986188,-0.0,0.0,0.165632,-0.013469,0.001511,-9.817221,5.1e-05,-6e-05,0.817174,img_0_0_1542104011044697200.png,img_0_3_1542104011047143000.png,img_0_5_1542104011051848200.png
488,488,1542104012677,-1.230717,0.333725,-0.038781,0.999793,-0.0,0.0,0.020329,0.012085,-0.007644,-9.805685,-0.001073,-0.0007610000000000001,-0.017314,img_0_0_1542104013057774200.png,img_0_3_1542104013060320400.png,img_0_5_1542104013062407500.png
489,489,1542104017677,0.263369,0.405181,-0.038781,0.999715,-0.0,0.0,0.023892,0.006719,0.0008960000000000002,-9.806364,0.000657,0.000215,-0.000204,img_0_0_1542104018027046000.png,img_0_3_1542104018031993300.png,img_0_5_1542104018033926100.png
490,490,1542104020677,1.171215,0.4486020000000001,-0.038781,0.999714,-0.0,0.0,0.023895,-0.007969,-0.004106,-9.803392,-0.000102,7e-05,-0.000788,img_0_0_1542104021074712500.png,img_0_3_1542104021077400400.png,img_0_5_1542104021079310100.png
491,491,1542104021677,1.471819,0.46298,-0.038781,0.999714,-0.0,0.0,0.023893,-0.004416,-0.006640000000000001,-9.816298,1.4e-05,0.000849,-0.000167,img_0_0_1542104022083776200.png,img_0_3_1542104022088938000.png,img_0_5_1542104022090917000.png
492,492,1542104022677,1.487046,0.463708,-0.038781,0.999995,-0.0,0.0,0.003049,0.004571,0.015079,-9.80422,0.000235,0.000541,0.015359,img_0_0_1542104023040865800.png,img_0_3_1542104023043262400.png,img_0_5_1542104023047929100.png
493,493,1542104048677,1.868552,-1.707438,-0.038781,0.8241360000000001,-0.0,0.0,0.566391,-0.010058,0.023167,-9.810668,0.00032900000000000003,0.0,-0.006261999999999999,img_0_0_1542104049018550600.png,img_0_3_1542104049020924600.png,img_0_5_1542104049022888800.png
494,494,1542104054677,2.429895,-0.456524,-0.038781,0.839234,-0.0,0.0,0.543771,-0.01829,0.020755000000000003,-9.806665,-0.000145,-0.000327,-3.593775,img_0_0_1542104055029168000.png,img_0_3_1542104055031572300.png,img_0_5_1542104055034509100.png
495,495,1542104076677,0.259948,-0.8864860000000001,-0.038781,0.9703,-0.0,0.0,0.241905,0.008527,-0.011974,-9.810381,0.000281,0.000395,-2.345484,img_0_0_1542104077040620100.png,img_0_3_1542104077043535900.png,img_0_5_1542104077045445600.png
496,496,1542104087677,1.397701,0.749356,-0.038781,0.969479,0.0,-0.0,-0.245175,-0.002111,0.001254,-9.800464,0.000184,6.4e-05,-1.251985,img_0_0_1542104088055281000.png,img_0_3_1542104088058519700.png,img_0_5_1542104088060556900.png
497,497,1542104097677,-0.521555,-0.239874,-0.038781,0.256121,0.0,-0.0,-0.966645,-0.004667,0.01115,-9.805383,0.000268,0.00015,0.000822,img_0_0_1542104098096849800.png,img_0_3_1542104098099360400.png,img_0_5_1542104098101429000.png
498,498,1542104104677,-2.259532,-1.230383,-0.038781,0.749174,0.0,-0.0,-0.662373,0.003016,-0.009695,-9.797998,0.000273,6.6e-05,-3.561232,img_0_0_1542104105045381900.png,img_0_3_1542104105048360800.png,img_0_5_1542104105050448900.png
499,499,1542104105677,-2.20142,-1.138181,-0.038781,0.980235,-0.0,0.0,0.197836,-0.002166,0.006973999999999999,-9.796453,-0.000368,-0.000122,-1.470692,img_0_0_1542104106073079700.png,img_0_3_1542104106075447500.png,img_0_5_1542104106077295000.png
500,500,1542104106677,-2.107504,-0.989174,-0.038781,0.984249,-0.0,0.0,0.176787,-0.017758000000000003,-0.007162000000000002,-9.806776,0.000496,-3e-05,0.886977,img_0_0_1542104107103719100.png,img_0_3_1542104107106225200.png,img_0_5_1542104107108090100.png
501,501,1542104107677,-2.1867520000000003,-0.8949,-0.038781,0.778908,-0.0,0.0,0.627138,0.00698,-0.028679000000000007,-9.802159,0.000266,-0.000453,-2.253016,img_0_0_1542104108043812000.png,img_0_3_1542104108046700500.png,img_0_5_1542104108049029600.png
502,502,1542104108677,-2.377772,-0.667661,-0.038781,0.469247,-0.0,0.0,0.883067,0.00394,-0.003933,-9.795194,-3.1e-05,0.000179,-0.25549,img_0_0_1542104109009396400.png,img_0_3_1542104109012956800.png,img_0_5_1542104109015361500.png
503,503,1542104114677,-2.085004,-2.032841,-0.038781,0.785473,0.0,-0.0,-0.618896,-0.0017510000000000002,0.007434,-9.791735,-0.000221,-0.000369,0.000365,img_0_0_1542104115048808500.png,img_0_3_1542104115054630800.png,img_0_5_1542104115056612500.png
504,504,1542104121677,-2.215019,-2.43918,-0.038781,0.991515,-0.0,0.0,0.129991,0.015981,-0.009633,-9.81908,0.000184,0.000176,0.64752,img_0_0_1542104122074589600.png,img_0_3_1542104122076959900.png,img_0_5_1542104122078909200.png
505,505,1542104126677,-2.048832,-1.432839,-0.038781,0.751743,-0.0,0.0,0.659456,-0.007654999999999999,0.009151,-9.832264,-2e-05,-5.8e-05,-0.000828,img_0_0_1542104127063700800.png,img_0_3_1542104127068686600.png,img_0_5_1542104127070586100.png
506,506,1542104131677,-1.854289,0.054095,-0.038781,0.751575,-0.0,0.0,0.6596479999999999,-0.005165,-0.003027,-9.805714,0.0005070000000000001,0.00028,-0.000754,img_0_0_1542104132059553400.png,img_0_3_1542104132061926300.png,img_0_5_1542104132066547100.png
507,507,1542104151677,1.448467,-1.13684,-0.038781,0.910583,0.0,-0.0,-0.413325,0.006039,-0.003444,-9.809859,0.000118,0.000363,-0.000136,img_0_0_1542104152065031200.png,img_0_3_1542104152067516100.png,img_0_5_1542104152072072700.png
508,508,1542104164677,1.682639,-3.649642,-0.038781,0.782806,0.0,-0.0,-0.622266,-3.659593,3.76239,-9.797032000000002,8.4e-05,-0.00015900000000000002,-3.4290540000000003,img_0_0_1542104165093492500.png,img_0_3_1542104165096742900.png,img_0_5_1542104165098762100.png
509,509,1542104184677,1.137952,-0.361721,-0.038781,0.975883,-0.0,0.0,0.218296,-0.003526,0.010713,-9.815182,0.000282,-0.000148,1.080851,img_0_0_1542104185079046000.png,img_0_3_1542104185081477400.png,img_0_5_1542104185083428300.png
510,510,1542104185677,0.966582,-0.400043,-0.038781,0.6980649999999999,0.0,-0.0,-0.7160350000000001,-2.305548,4.837167,-9.824179,0.000414,0.00034500000000000004,-4.041415,img_0_0_1542104186119579900.png,img_0_3_1542104186122004600.png,img_0_5_1542104186124034600.png
511,511,1542104211677,-1.1752790000000002,-0.443728,-0.038781,0.977943,-0.0,0.0,0.208872,-0.008276,0.000502,-9.79881,0.000322,-6.1e-05,-0.00012,img_0_0_1542104212049343100.png,img_0_3_1542104212051770600.png,img_0_5_1542104212056456700.png
512,512,1542104216677,-0.233774,0.03048,-0.038781,0.766117,-0.0,0.0,0.642701,-0.012904,0.006314,-9.793941,0.000441,-0.000933,-3.854618,img_0_0_1542104217068301600.png,img_0_3_1542104217070827200.png,img_0_5_1542104217072802200.png
513,513,1542104238677,-0.450775,-0.019061,-0.038781,0.492229,0.0,-0.0,-0.870466,0.008,-0.019741,-9.817529,-0.000264,-0.000256,1.706302,img_0_0_1542104239048267300.png,img_0_3_1542104239052232200.png,img_0_5_1542104239054293000.png
514,514,1542104244677,-1.189821,0.160619,-0.038781,0.972758,-0.0,0.0,0.231822,0.000766,-0.0006320000000000001,-9.808664,0.000416,9.9e-05,-0.110471,img_0_0_1542104245094444500.png,img_0_3_1542104245096852800.png,img_0_5_1542104245098876700.png
515,515,1542104256677,-1.511378,-0.710112,-0.038781,0.202575,0.0,-0.0,-0.979267,-0.01189,-0.00785,-9.823326,0.000297,-0.000256,0.340631,img_0_0_1542104257071706200.png,img_0_3_1542104257074323800.png,img_0_5_1542104257078885500.png
516,516,1542104282677,1.266334,0.470515,-0.038781,0.772945,-0.0,0.0,0.634472,0.002012,-0.013531,-9.809873,0.0006360000000000001,2.2e-05,-0.29998400000000003,img_0_0_1542104283032920600.png,img_0_3_1542104283035463700.png,img_0_5_1542104283037388800.png
517,517,1542104284677,1.130967,0.495262,-0.038781,0.63957,0.0,-0.0,-0.768733,-0.000426,-0.001343,-9.821466,-0.000235,-8.3e-05,1.919455,img_0_0_1542104285073253000.png,img_0_3_1542104285076058300.png,img_0_5_1542104285078850500.png
518,518,1542104311677,-0.744323,-0.314723,-0.038781,0.92907,-0.0,0.0,0.369903,-6.120343,-0.555958,-9.813716,-4.4e-05,-0.000891,1.861981,img_0_0_1542104312059595500.png,img_0_3_1542104312062079400.png,img_0_5_1542104312064179900.png
519,519,1542104321677,0.550442,-0.143819,-0.038781,0.839033,-0.0,0.0,0.544081,0.005192,-0.005753,-9.810842,0.000796,2.3e-05,-0.082061,img_0_0_1542104322068992500.png,img_0_3_1542104322071397300.png,img_0_5_1542104322073793700.png
520,520,1542104325677,0.974112,-0.123574,-0.038781,0.797538,0.0,-0.0,-0.6032689999999999,0.004888,0.00034500000000000004,-9.808583,0.000338,-0.000383,3.480122,img_0_0_1542104326035249800.png,img_0_3_1542104326038398900.png,img_0_5_1542104326040598100.png
521,521,1542104327677,0.4283810000000001,-0.4018,-0.038781,0.240789,0.0,-0.0,-0.970578,0.000487,-0.007759999999999999,-9.790497,-2e-06,0.000241,0.037912,img_0_0_1542104328094620300.png,img_0_3_1542104328097094900.png,img_0_5_1542104328099134200.png
522,522,1542104330677,-0.365728,-0.806655,-0.038781,0.23357,0.0,-0.0,-0.97234,0.001297,0.00461,-9.812435,0.000482,0.000168,0.000109,img_0_0_1542104331063059300.png,img_0_3_1542104331065583800.png,img_0_5_1542104331067672500.png
523,523,1542104332677,-0.896597,-1.077305,-0.038781,0.23356,0.0,-0.0,-0.972342,-0.001239,-0.013386000000000002,-9.814794,3e-06,0.000187,0.000336,img_0_0_1542104333056507000.png,img_0_3_1542104333059514300.png,img_0_5_1542104333061475000.png
524,524,1542104345677,-1.039216,-2.976295,-0.038781,0.925799,0.0,-0.0,-0.378015,-0.003601,4.8e-05,-9.794149,0.00012,-2.2e-05,4.784783,img_0_0_1542104346101671600.png,img_0_3_1542104346104219800.png,img_0_5_1542104346107453200.png
525,525,1542104351677,-2.403769,-2.806804,-0.038781,0.214373,-0.0,0.0,0.976752,-0.004111,-0.002246,-9.789577,0.000216,-8e-05,-0.005637,img_0_0_1542104352072303600.png,img_0_3_1542104352074704700.png,img_0_5_1542104352076779000.png
526,526,1542104360677,-2.097239,-2.159621,-0.038781,0.831208,-0.0,0.0,0.555962,-0.031807,-0.016013,-9.810263,-0.000384,-9.8e-05,-0.001543,img_0_0_1542104361064652300.png,img_0_3_1542104361069767200.png,img_0_5_1542104361071881000.png
527,527,1542104364677,-1.641564,-1.054617,-0.038781,0.831032,-0.0,0.0,0.556225,-0.001179,0.013171,-9.811281,0.000378,-0.000325,-0.00019,img_0_0_1542104365057365100.png,img_0_3_1542104365060830800.png,img_0_5_1542104365062864900.png
528,528,1542104365677,-1.529821,-0.7836380000000001,-0.038781,0.831031,-0.0,0.0,0.556226,-0.006221,-0.0077909999999999984,-9.806676,-0.000372,0.000223,-0.000109,img_0_0_1542104366045259500.png,img_0_3_1542104366048006100.png,img_0_5_1542104366052841300.png
529,529,1542104381677,1.659058,-1.194221,-0.038781,0.988022,0.0,-0.0,-0.154313,-0.009061,0.015387,-9.812833,-7.4e-05,-0.000344,8.9e-05,img_0_0_1542104382052946700.png,img_0_3_1542104382055352000.png,img_0_5_1542104382058107800.png
530,530,1542104395677,1.559743,1.086334,-0.038781,0.998633,-0.0,0.0,0.052271000000000005,-0.009988,0.012537,-9.807857,-4e-06,4.3e-05,0.25974200000000003,img_0_0_1542104396071586500.png,img_0_3_1542104396073976300.png,img_0_5_1542104396076007900.png
531,531,1542104396677,1.559743,1.086334,-0.038781,0.99998,-0.0,0.0,0.006279,-0.000361,0.013098,-9.805865,-0.000129,-4.2e-05,0.031237,img_0_0_1542104397023337100.png,img_0_3_1542104397026026100.png,img_0_5_1542104397028006200.png
532,532,1542104410677,-1.772127,-0.561591,-0.038781,0.945426,0.0,-0.0,-0.325836,-0.000278,0.004097,-9.785625,-0.000181,0.000174,-1.715255,img_0_0_1542104411070736700.png,img_0_3_1542104411074077600.png,img_0_5_1542104411079430500.png
533,533,1542104418677,-1.619076,-1.797902,-0.038781,0.84493,0.0,-0.0,-0.534876,0.007877,0.019576,-9.806183,0.000211,-0.000366,0.0057740000000000005,img_0_0_1542104419082014600.png,img_0_3_1542104419084586000.png,img_0_5_1542104419086674500.png
534,534,1542104420677,-1.364026,-2.339752,-0.038781,0.8443639999999999,0.0,-0.0,-0.53577,-0.018695,0.017324000000000003,-9.814207,-0.000201,-0.001074,-3.1e-05,img_0_0_1542104421101838700.png,img_0_3_1542104421104556500.png,img_0_5_1542104421106853300.png
535,535,1542104430677,-0.455695,-3.593339,-0.038781,0.999855,0.0,-0.0,-0.017026,0.01045,-0.002389,-9.824463,0.000724,0.000228,-0.085579,img_0_0_1542104431053497200.png,img_0_3_1542104431056042400.png,img_0_5_1542104431058795100.png
536,536,1542104436677,0.656617,-2.917695,-0.038781,0.96299,-0.0,0.0,0.269536,0.0028710000000000003,0.0032630000000000003,-9.809619,0.000461,3e-06,0.000216,img_0_0_1542104437070005200.png,img_0_3_1542104437072699900.png,img_0_5_1542104437074648700.png
537,537,1542104449677,1.630657,-2.130055,-0.038781,0.72806,-0.0,0.0,0.685513,0.007717,0.00474,-9.805025,-0.000196,0.0005639999999999999,-0.15470699999999998,img_0_0_1542104450060712600.png,img_0_3_1542104450063833900.png,img_0_5_1542104450066110700.png
538,538,1542104465677,1.578537,-0.7785989999999999,-0.038781,0.994969,-0.0,0.0,0.100184,3.1778470000000003,4.933967,-9.791718,0.000272,-0.000585,-2.222515,img_0_0_1542104466062159700.png,img_0_3_1542104466067117200.png,img_0_5_1542104466069602100.png
539,539,1542104472677,1.6822830000000002,0.5525899999999999,-0.038781,0.788479,-0.0,0.0,0.615062,0.000592,0.00278,-9.805598,-0.00027400000000000005,-0.000533,-0.07216399999999999,img_0_0_1542104473077159300.png,img_0_3_1542104473082161100.png,img_0_5_1542104473084078500.png
540,540,1542104473677,1.699532,0.6309779999999999,-0.038781,0.989045,-0.0,0.0,0.147612,-0.012354,0.0048460000000000005,-9.799504,0.0006219999999999999,6.9e-05,0.735475,img_0_0_1542104474081447600.png,img_0_3_1542104474083728400.png,img_0_5_1542104474088231100.png
541,541,1542104487677,1.7247880000000002,0.02066,-0.038781,0.692584,0.0,-0.0,-0.721337,0.009922,0.009579,-9.792114,0.000404,-7.000000000000002e-06,-1.1e-05,img_0_0_1542104488059735900.png,img_0_3_1542104488062366800.png,img_0_5_1542104488064390600.png
542,542,1542104517677,1.370043,-1.080803,-0.038781,0.922605,0.0,-0.0,-0.385746,-0.005888,-0.000671,-9.823795,0.0004980000000000001,0.00041,0.000332,img_0_0_1542104518048507900.png,img_0_3_1542104518050987700.png,img_0_5_1542104518053639700.png
543,543,1542104534677,0.205404,-3.438417,-0.038781,0.16251300000000002,-0.0,0.0,0.986706,0.004367,0.001823,-9.813374,0.000169,0.00035800000000000003,-0.004944,img_0_0_1542104535058844000.png,img_0_3_1542104535062306200.png,img_0_5_1542104535064320300.png
544,544,1542104539677,-1.164326,-2.935781,-0.038781,0.20913,-0.0,0.0,0.977888,-0.000132,-0.013835,-9.82461,-0.000204,0.0005070000000000001,0.016003,img_0_0_1542104540049760600.png,img_0_3_1542104540052172600.png,img_0_5_1542104540054727400.png
545,545,1542104556677,-0.162141,-3.185553,-0.038781,0.997317,0.0,-0.0,-0.073209,-0.004528,-0.000197,-9.808733,0.00019,0.000341,-0.006289,img_0_0_1542104557099338900.png,img_0_3_1542104557102036000.png,img_0_5_1542104557106746900.png
546,546,1542104566677,1.37308,-3.3687400000000003,-0.038781,0.283243,-0.0,0.0,0.959048,-0.003458,0.000508,-9.801492,0.0007030000000000001,0.000387,-1.114815,img_0_0_1542104567044387700.png,img_0_3_1542104567046838700.png,img_0_5_1542104567049446100.png
547,547,1542104570677,0.185079,-3.219392,-0.038781,0.06252200000000001,-0.0,0.0,0.998044,0.006464,-0.0072260000000000015,-9.802706,0.00078,-0.00026000000000000003,6e-05,img_0_0_1542104571049332900.png,img_0_3_1542104571052276400.png,img_0_5_1542104571056791800.png
548,548,1542104585677,-1.783465,-1.449554,-0.038781,0.990024,0.0,-0.0,-0.140898,0.000388,-0.017205,-9.806259,-0.000221,0.000719,-0.712746,img_0_0_1542104586068283100.png,img_0_3_1542104586073242700.png,img_0_5_1542104586075643400.png
549,549,1542104593677,0.429604,-0.785044,-0.038781,0.990884,-0.0,0.0,0.134716,0.007048,0.030297,-9.807754,8.2e-05,0.00034700000000000003,0.000782,img_0_0_1542104594039659900.png,img_0_3_1542104594042057400.png,img_0_5_1542104594044127500.png
550,550,1542104604677,1.358943,-0.681459,-0.038781,0.833665,0.0,-0.0,-0.5522699999999999,-0.0067870000000000005,-0.000211,-9.8172,-1e-06,-0.000528,0.034397000000000004,img_0_0_1542104605075415600.png,img_0_3_1542104605078256300.png,img_0_5_1542104605080492000.png
551,551,1542104614677,0.74856,-3.063391,-0.038781,0.330353,0.0,-0.0,-0.943857,0.002106,-0.008190000000000001,-9.829835,-0.000182,0.000189,0.00065,img_0_0_1542104615052346800.png,img_0_3_1542104615057565000.png,img_0_5_1542104615059672700.png
552,552,1542104616677,0.332641,-3.395053,-0.038781,0.763055,0.0,-0.0,-0.646334,0.001108,0.007647,-9.812949,0.00028900000000000003,0.000312,-3.530717,img_0_0_1542104617111371900.png,img_0_3_1542104617114002800.png,img_0_5_1542104617118745500.png
553,553,1542104617677,0.27810300000000004,-3.435992,-0.038781,0.847527,0.0,-0.0,-0.530752,0.009676,-0.005843999999999999,-9.806623,0.000459,5.1e-05,3.5120379999999995,img_0_0_1542104618065892800.png,img_0_3_1542104618068761200.png,img_0_5_1542104618071049200.png
554,554,1542104618677,0.032997000000000005,-3.619979,-0.038781,0.381529,0.0,-0.0,-0.924357,-0.002178,-0.006959,-9.811803,-0.000165,4.1e-05,0.349,img_0_0_1542104619070752600.png,img_0_3_1542104619073241700.png,img_0_5_1542104619075298400.png
555,555,1542104638677,1.264836,-2.6129990000000003,-0.038781,0.959349,-0.0,0.0,0.282221,0.00066,-0.010066,-9.804622,-0.0008,0.000207,-0.00176,img_0_0_1542104639029827000.png,img_0_3_1542104639032392600.png,img_0_5_1542104639034477700.png
556,556,1542104641677,1.624336,-1.99569,-0.038781,0.731618,-0.0,0.0,0.681715,0.00318,-0.008498,-9.803753,0.000438,-6.8e-05,-0.157503,img_0_0_1542104642079137400.png,img_0_3_1542104642084393200.png,img_0_5_1542104642086538300.png
557,557,1542104652677,0.532296,0.075574,-0.038781,1.0,0.0,-0.0,-1e-06,0.024723,0.002183,-9.804747,0.00065,0.0006129999999999999,0.078553,img_0_0_1542104653055166900.png,img_0_3_1542104653057666800.png,img_0_5_1542104653060014500.png
558,558,1542104653677,0.7249680000000001,0.069524,-0.038781,0.999985,0.0,-0.0,-0.005515,-0.01837,-0.011687,-9.80969,-0.000134,0.000231,-0.027579000000000003,img_0_0_1542104654061235900.png,img_0_3_1542104654063991200.png,img_0_5_1542104654066573300.png
559,559,1542104660677,1.55769,-0.948296,-0.038781,0.767525,0.0,-0.0,-0.641019,0.003711,-0.010655,-9.791235,-0.000293,6e-06,0.003225,img_0_0_1542104661083896600.png,img_0_3_1542104661086615900.png,img_0_5_1542104661088696800.png
560,560,1542104667677,1.189191,-2.693541,-0.038781,0.321205,0.0,-0.0,-0.94701,-0.008503,0.004884,-9.808883,-5.9e-05,-8.9e-05,0.039144,img_0_0_1542104668113003000.png,img_0_3_1542104668115671500.png,img_0_5_1542104668117925500.png
561,561,1542104682677,-0.215803,-3.14448,-0.038781,0.042899,-0.0,0.0,0.999079,-0.023822,-0.001757,-9.818304,9.7e-05,0.000271,-0.002097,img_0_0_1542104683095293700.png,img_0_3_1542104683097801800.png,img_0_5_1542104683102517700.png
562,562,1542104691677,-1.7046400000000002,-2.054392,-0.038781,0.956309,-0.0,0.0,0.29235700000000003,-0.006476999999999999,0.009516,-9.807245,7e-05,-2.9e-05,1.45492,img_0_0_1542104692042134600.png,img_0_3_1542104692044875500.png,img_0_5_1542104692046879800.png
563,563,1542104723678,0.947012,-1.027084,-0.038781,0.181778,-0.0,0.0,0.98334,-0.017682,-0.012547,-9.796658,0.000389,-0.000337,-0.016829,img_0_0_1542104724038008800.png,img_0_3_1542104724040592900.png,img_0_5_1542104724042513000.png
564,564,1542104725678,0.383295,-0.815408,-0.038781,0.178679,-0.0,0.0,0.983907,-0.002956,0.004708,-9.813085,8.7e-05,6.4e-05,0.000786,img_0_0_1542104726044482700.png,img_0_3_1542104726049368300.png,img_0_5_1542104726051231900.png
565,565,1542104727678,-0.183316,-0.602645,-0.038781,0.17864000000000002,-0.0,0.0,0.983914,-0.023623,0.000255,-9.807901,0.000224,-0.001076,0.000378,img_0_0_1542104728066795900.png,img_0_3_1542104728069233600.png,img_0_5_1542104728071134600.png
566,566,1542104731678,-1.302403,-0.182427,-0.038781,0.17864000000000002,-0.0,0.0,0.983914,0.005299,0.008205,-9.789838,0.000326,-0.001194,0.000409,img_0_0_1542104732041207700.png,img_0_3_1542104732043567200.png,img_0_5_1542104732045552000.png
567,567,1542104740678,-2.244484,-1.14435,-0.038781,0.52718,0.0,-0.0,-0.8497540000000001,-0.0007099999999999999,-0.003014,-9.8265,5e-05,-0.000115,0.009571,img_0_0_1542104741054916600.png,img_0_3_1542104741057736200.png,img_0_5_1542104741059731800.png
568,568,1542104743678,-2.220177,-1.679731,-0.038781,0.863441,0.0,-0.0,-0.5044489999999999,0.007825,-0.005898,-9.816353,-0.000168,-0.000147,0.205356,img_0_0_1542104744005095200.png,img_0_3_1542104744007491300.png,img_0_5_1542104744009476000.png
569,569,1542104754678,-0.340186,-3.089544,-0.038781,0.999887,0.0,-0.0,-0.015022,-0.012302,0.016849,-9.801865,0.00028900000000000003,3.4e-05,-0.059778,img_0_0_1542104755092885400.png,img_0_3_1542104755095695700.png,img_0_5_1542104755098150900.png
570,570,1542104767678,-0.690008,-3.125201,-0.038781,0.120511,-0.0,0.0,0.992712,-0.046127,-0.015242,-9.805969,0.000522,0.000786,-0.000308,img_0_0_1542104768047482300.png,img_0_3_1542104768052546300.png,img_0_5_1542104768054667300.png
571,571,1542104769678,-1.099326,-2.778612,-0.038781,0.394404,-0.0,0.0,0.918937,-0.015948,-0.013002,-9.825854,0.000264,-0.000292,0.068962,img_0_0_1542104770034535800.png,img_0_3_1542104770037000700.png,img_0_5_1542104770039701000.png
572,572,1542104776678,-1.2222110000000002,-0.861066,-0.038781,0.772512,-0.0,0.0,0.635,-0.008959,-0.012085,-9.821863,0.000223,0.000145,0.014451,img_0_0_1542104777068835200.png,img_0_3_1542104777071251200.png,img_0_5_1542104777073261800.png
573,573,1542104777678,-1.1650790000000002,-0.579958,-0.038781,0.774113,-0.0,0.0,0.6330479999999999,-0.0017239999999999998,0.004905,-9.788301,0.000147,0.000109,0.001697,img_0_0_1542104778028983000.png,img_0_3_1542104778033909100.png,img_0_5_1542104778035859000.png
574,574,1542104782678,-1.327872,-0.6443810000000001,-0.038781,0.8934860000000001,-0.0,0.0,0.449091,0.000936,0.021142,-9.821266,0.000405,0.000362,-2.444609,img_0_0_1542104783072156500.png,img_0_3_1542104783074578700.png,img_0_5_1542104783079402100.png
575,575,1542104795678,1.623523,-1.370507,-0.038781,0.913036,0.0,-0.0,-0.407878,2.094443,-3.904529,-9.815567,-8.4e-05,0.0007379999999999999,1.833727,img_0_0_1542104796081939000.png,img_0_3_1542104796088197600.png,img_0_5_1542104796090349500.png
576,576,1542104817678,1.62559,-2.197092,-0.038781,0.77736,-0.0,0.0,0.6290560000000001,-0.011109,-0.014497,-9.790774,-0.0005650000000000001,-0.000366,-0.511894,img_0_0_1542104818055597200.png,img_0_3_1542104818058019900.png,img_0_5_1542104818060109600.png
577,577,1542104823678,0.844974,-1.093804,-0.038781,0.1122,-0.0,0.0,0.993686,-0.000152,0.02667,-9.818816,0.000874,-0.000416,-0.011534,img_0_0_1542104824048631800.png,img_0_3_1542104824054470400.png,img_0_5_1542104824056510200.png
578,578,1542104843678,1.343281,-3.080775,-0.038781,0.565094,0.0,-0.0,-0.8250270000000001,0.018711,0.01027,-9.823945,0.00023,5.600000000000001e-05,0.002691,img_0_0_1542104844068891300.png,img_0_3_1542104844071889200.png,img_0_5_1542104844074475900.png
579,579,1542104861678,-0.413983,-3.092843,-0.038781,0.000119,0.0,-0.0,-1.0,0.008051,0.001064,-9.79354,0.00066,-0.000172,0.000424,img_0_0_1542104862114109700.png,img_0_3_1542104862116504700.png,img_0_5_1542104862118441100.png
580,580,1542104867678,-0.840316,-3.12578,-0.038781,0.998964,0.0,-0.0,-0.045509,0.006334,-0.007372,-9.817208,-4.6e-05,-0.000374,-0.232457,img_0_0_1542104868074768400.png,img_0_3_1542104868077209700.png,img_0_5_1542104868079323500.png
581,581,1542104868678,-1.0297,-2.9231580000000004,-0.038781,0.528338,-0.0,0.0,0.8490340000000001,0.006299,-0.0074870000000000015,-9.805099,0.000518,-0.000373,-0.7372029999999999,img_0_0_1542104869080923300.png,img_0_3_1542104869083284300.png,img_0_5_1542104869085264400.png
582,582,1542104869678,-1.232225,-2.706474,-0.038781,0.413313,-0.0,0.0,0.910589,0.004193,0.004386,-9.790636,5.600000000000001e-05,0.000192,-0.08079,img_0_0_1542104870090290400.png,img_0_3_1542104870092985600.png,img_0_5_1542104870095470600.png
583,583,1542104893678,-0.8396549999999999,-0.916697,-0.038781,0.936437,-0.0,0.0,0.35083600000000004,-0.011988,0.002614,-9.808777,-0.00057,1e-06,0.021261,img_0_0_1542104894046349300.png,img_0_3_1542104894049056900.png,img_0_5_1542104894051112600.png
584,584,1542104906678,0.07728600000000001,-0.27689600000000003,-0.038781,0.861716,-0.0,0.0,0.50739,-0.017303,-0.015464,-9.822086,-0.000148,-0.000396,2.5603290000000003,img_0_0_1542104907032337700.png,img_0_3_1542104907034773300.png,img_0_5_1542104907036702600.png
585,585,1542104908678,0.124892,0.176528,-0.038781,0.75675,-0.0,0.0,0.653705,-0.008947,-0.000154,-9.794887,-0.000296,0.00011,-0.099369,img_0_0_1542104909039489800.png,img_0_3_1542104909041898600.png,img_0_5_1542104909047957800.png
586,586,1542104915678,1.426758,-1.072213,-0.038781,0.927816,0.0,-0.0,-0.373039,0.004906000000000001,-0.01814,-9.809219,-0.000276,0.000113,0.000226,img_0_0_1542104916071504700.png,img_0_3_1542104916075515300.png,img_0_5_1542104916077610100.png
587,587,1542104916678,1.518868,-1.160565,-0.038781,0.994047,0.0,-0.0,-0.108954,0.000338,-0.000958,-9.81796,-2.2e-05,0.000366,-0.545086,img_0_0_1542104917055220900.png,img_0_3_1542104917057617500.png,img_0_5_1542104917059693700.png
588,588,1542104935678,0.444753,0.050272,-0.038781,0.020195,0.0,-0.0,-0.999796,0.003242,0.003564,-9.813747,0.00018,0.000228,-0.000545,img_0_0_1542104936049371500.png,img_0_3_1542104936051900700.png,img_0_5_1542104936053814500.png
